fd000004         0000000322f1b2
9d600006         10000002000209080414ffffff00000009083000000000000000
9d600001         1000000200020908021003000000000009083000000000000000
9d600003         0102000000000908023e000000000000
9d600002         0102a0ff07d00908023e000000000000
9d60000d         10000002000209080322f18c0000000009083000000000000000
9d60000c         10000002000209080322f1840000000009083000000000000000
9d60000f         1000000200020908032201100000000009083000000000000000
9d60000e         10000002000209080322f1990000000009083000000000000000
9d600009         10000002000209080322f1890000000009083000000000000000
9d600008         10000002000209080322f1870000000009083000000000000000
9d60000b         10000002000209080322f1800000000009083000000000000000
9d60000a         10000002000209080322f17f0000000009083000000000000000
9d600015         1000000200020908032211010000000009083000000000000000
9d600014         1000000200020908032211000000000009083000000000000000
9d600017         1000000200020908032211030000000009083000000000000000
9d600016         1000000200020908032211020000000009083000000000000000
9d600011         1000000200020908032202000000000009083000000000000000
9d600010         1000000200020908032202010000000009083000000000000000
9d600013         1000000200020908032210000000000009083000000000000000
9d600012         1000000200020908032202040000000009083000000000000000
9d60001d         1000000200020908032230210000000009083000000000000000
9d60001c         1000000200020908032230200000000009083000000000000000
9d60001f         1000000200020908032230020000000009083000000000000000
9d60001e         1000000200020908032230240000000009083000000000000000
9d600019         1000000200020908032230150000000009083000000000000000
9d600018         1000000200020908032230080000000009083000000000000000
9d60001b         1000000200020908032230170000000009083000000000000000
9d60001a         1000000200020908032230160000000009083000000000000000
9d600025         1000000200020908032223000000000009083000000000000000
9d600024         1000000200020908032206000000000009083000000000000000
9d600027         1000000200020908032205000000000009083000000000000000
9d600026         1000000200020908032214080000000009083000000000000000
9d600021         1000000200020908032212000000000009083000000000000000
9d600020         1000000200020908032213010000000009083000000000000000
9d600023         1000000200020908032201800000000009083000000000000000
9d600022         1000000200020908032221000000000009083000000000000000
9d60002d         1000000200020908032201500000000009083000000000000000
9d60002c         1000000200020908032230100000000009083000000000000000
9d60002f         10000002000209080322143b0000000009083000000000000000
9d60002e         1000000200020908032223010000000009083000000000000000
9d600029         10000002000209080322141a0000000009083000000000000000
9d600028         1000000200020908032205010000000009083000000000000000
9d60002b         1000000200020908032230090000000009083000000000000000
9d60002a         1000000200020908032202020000000009083000000000000000
9d630005         0808e3c0042ff08000
9d630004         0908e3c0052ff08003ff
9d630007         0908e3c0052ff08103ff
9d630006         0908e3c0052ff0810300
9d630001         1000000200020908032203010000000009083000000000000000
9d630003         0908e3c0052ff0800300
9d630002         1000000200020908032212010000000009083000000000000000
9d630008         0808e3c0042ff08100
9d620045         10000002000209080322200f0000000009083000000000000000
9d620044         10000002000209080322200e0000000009083000000000000000
9d620047         1000000200020908032220110000000009083000000000000000
9d620046         1000000200020908032220100000000009083000000000000000
9d620041         10000002000209080322200b0000000009083000000000000000
9d620040         10000002000209080322200a0000000009083000000000000000
9d620043         10000002000209080322200d0000000009083000000000000000
9d620042         10000002000209080322200c0000000009083000000000000000
9d62004d         1000000200020908032220170000000009083000000000000000
9d62004c         1000000200020908032220160000000009083000000000000000
9d62004f         1000000200020908032220190000000009083000000000000000
9d62004e         1000000200020908032220180000000009083000000000000000
9d620049         1000000200020908032220130000000009083000000000000000
9d620048         1000000200020908032220120000000009083000000000000000
9d62004b         1000000200020908032220150000000009083000000000000000
9d62004a         1000000200020908032220140000000009083000000000000000
9d620055         1000000200020908032221050000000009083000000000000000
9d620054         1000000200020908032221040000000009083000000000000000
9d620057         1000000200020908032221070000000009083000000000000000
9d620056         1000000200020908032221060000000009083000000000000000
9d620051         1000000200020908032221010000000009083000000000000000
9d620050         10000002000209080322201a0000000009083000000000000000
9d620053         1000000200020908032221030000000009083000000000000000
9d620052         1000000200020908032221020000000009083000000000000000
9d62005d         10000002000209080322210d0000000009083000000000000000
9d62005c         10000002000209080322210c0000000009083000000000000000
9d62005f         10000002000209080322210f0000000009083000000000000000
9d62005e         10000002000209080322210e0000000009083000000000000000
9d620059         1000000200020908032221090000000009083000000000000000
9d620058         1000000200020908032221080000000009083000000000000000
9d62005b         10000002000209080322210b0000000009083000000000000000
9d62005a         10000002000209080322210a0000000009083000000000000000
9d620065         1000000200020908032230010000000009083000000000000000
9d620064         1000000200020908032222010000000009083000000000000000
9d620067         1000000200020908032240010000000009083000000000000000
9d620066         1000000200020908032231000000000009083000000000000000
9d620061         1000000200020908032221110000000009083000000000000000
9d620060         1000000200020908032221100000000009083000000000000000
9d620063         1000000200020908032222000000000009083000000000000000
